timestamp,price,market_cap,coin_id
2023-12-28,0.12188661854334178,71936429.31846157,lyra-finance
2023-12-29,0.13288022510448846,78602903.73992176,lyra-finance
2023-12-30,0.12827743035071767,75985844.36611438,lyra-finance
2023-12-31,0.12581756592948823,74594640.5058516,lyra-finance
2022-08-09,335.9109663756827,27691361.55602237,redacted
2022-08-10,335.9109663756827,27691361.55602237,redacted
2022-08-11,370.00849187213254,37946262.47689829,redacted
2022-08-12,301.57887643797244,33164817.741506938,redacted
2022-08-13,302.78782697586377,33911921.49302678,redacted
2022-08-14,288.3635200634815,32464980.844315335,redacted
2022-08-15,271.97416712083884,30822014.533783853,redacted
2022-08-16,247.159819096885,28320052.3157898,redacted
2022-08-17,249.02192767699114,28656022.02447358,redacted
2022-08-18,251.93054580070157,29119438.200574044,redacted
2022-08-19,267.06739457348965,31049671.548462342,redacted
2022-08-20,238.33967027907516,27860963.776565854,redacted
2022-08-21,223.71672179351398,26196118.332935695,redacted
2022-08-22,226.76939035220408,26778764.41655647,redacted
2022-08-23,218.45195383537055,25695493.061627075,redacted
2022-08-24,242.13375727047415,28758156.748332907,redacted
2022-08-25,252.8952180044277,32454741.718722027,redacted
2022-08-26,264.07476635018094,34038564.79088107,redacted
2022-08-27,240.99463791732046,31268200.260104652,redacted
2022-08-28,232.29387182611416,30202944.120931298,redacted
2022-08-29,222.62516669741672,29007179.35926469,redacted
2022-08-30,237.21921294566604,30926673.20527663,redacted
2022-08-31,229.95135808458656,30198087.104885902,redacted
2022-09-01,230.1420864814702,30045980.52069469,redacted
2022-09-02,233.46601547148248,30945099.997812916,redacted
2022-09-03,225.7551600633104,29999358.361455213,redacted
2022-09-04,231.64424050488213,30789078.547529936,redacted
2022-09-05,223.83972435280367,29767163.06707648,redacted
2022-09-06,242.18705054540993,32280009.76233014,redacted
2022-09-07,245.381921710161,33375069.554774683,redacted
2022-09-08,249.66110550720896,33855161.96443866,redacted
2022-09-09,245.94564801068702,33356389.613849,redacted
2022-09-10,257.17013931370326,34910872.132245824,redacted
2022-09-11,271.06935105367995,36790266.23636914,redacted
2022-09-12,262.59883119632485,35731794.7795832,redacted
2022-09-13,256.09589917724884,34784590.0576544,redacted
2022-09-14,236.26371270021264,32228584.42297303,redacted
2022-09-15,241.92772744982722,32939603.98908107,redacted
2022-09-16,212.61143058863826,29123356.817245714,redacted
2022-09-17,216.45429349435528,29577183.216940925,redacted
2022-09-18,227.9324288168605,31095658.75865553,redacted
2022-09-19,208.07261980576783,28501685.327968463,redacted
2022-09-20,219.33963485779987,30045519.025311466,redacted
